Name,Age,Gender,Phone,EmailID,City,Location,Grade_10,Grade_12,JEE,CUET,Stream
Aditya Khan,20,Male,919874451227,adityakhan@gmail.com,Toronto,Semi-Urban,70.95,77.22531926406927,,,B.Tech Mechanical
Vihaan Verma,20,Male,915055326799,vihaanverma@gmail.com,Bengaluru,Rural,93.1,82.73,161.05,709.61,B.Tech ECE
Aarav Khan,17,Female,917604096262,aaravkhan@gmail.com,Dubai,Urban,57.53,89.03,213.57,798.7,B.Tech CS
Sai Verma,20,Male,915567337610,saiverma@gmail.com,Toronto,Rural,82.96,77.22531926406927,243.0,593.88,B.Tech ECE
Krishna Wilson,20,Female,912266025626,krishnawilson@gmail.com,New York,,91.72,100.0,100.0,100.0,BCA
Krishna Sharma,19,Male,916448595922,krishnasharma@gmail.com,Ahmedabad,Semi-Urban,84.25,90.14,290.4,548.5,B.Tech ECE
Ishaan Brown,20,Female,914001847669,ishaanbrown@gmail.com,Dubai,Semi-Urban,80.28,79.22,100.0,100.0,BCA
Vivaan Johnson,18,Male,911928554451,vivaanjohnson@gmail.com,Sydney,Semi-Urban,67.58,57.19,127.39,512.57,B.Sc Data Science
Shaurya Taylor,19,Female,913366023521,shauryataylor@gmail.com,Toronto,Semi-Urban,95.69,71.69,100.0,100.0,BCA
Krishna Brown,17,Female,918962980568,krishnabrown@gmail.com,Bengaluru,Urban,54.26,82.94,149.2,774.1,B.Tech ECE
Vivaan Khan,17,Female,911352148575,vivaankhan@gmail.com,Ahmedabad,Urban,88.5,77.22531926406927,221.29,474.16,B.Tech Civil
Shaurya Brown,19,Male,919617247273,shauryabrown@gmail.com,Delhi,Semi-Urban,93.07,78.47,107.42,765.78,B.Tech Mechanical
Vihaan Johnson,20,Female,912673022099,vihaanjohnson@gmail.com,Ahmedabad,Urban,74.17,90.35,288.56,483.49,B.Tech ECE
Ishaan Verma,20,Female,910902556184,ishaanverma@gmail.com,Ahmedabad,Rural,57.96,77.29,129.59,667.26,B.Tech Civil
Ishaan Singh,20,Female,919909133412,ishaansingh@gmail.com,Hyderabad,Urban,77.6,57.83,181.7,675.75,B.Tech Mechanical
Sai Taylor,20,Male,916176880294,saitaylor@gmail.com,Bengaluru,Rural,52.27,78.31,258.88,,B.Tech CS
Krishna Miller,17,Male,911923315240,krishnamiller@gmail.com,Ahmedabad,Urban,96.39,81.86,165.41,675.8,B.Tech Mechanical
Vihaan Taylor,17,Male,917961653777,vihaantaylor@gmail.com,Sydney,Rural,56.98,,,515.17,B.Tech Civil
Vihaan Sharma,18,Male,910112501860,vihaansharma@gmail.com,Toronto,Rural,58.55,87.71,104.59,664.63,B.Tech Civil
Vihaan Taylor,18,Female,917871255213,vihaantaylor@gmail.com,Toronto,Rural,88.46,50.33,266.96,589.47,B.Tech Mechanical
Atharv Verma,19,Male,916140489332,atharvverma@gmail.com,London,,79.05,77.84,100.0,100.0,BCA
Shaurya Patel,19,Male,912333023993,shauryapatel@gmail.com,Ahmedabad,Rural,87.95,100.0,100.0,100.0,BCA
Aarav Taylor,19,Male,918273459986,aaravtaylor@gmail.com,Mumbai,Semi-Urban,77.56548998375746,,,775.7,B.Tech ECE
Atharv Brown,19,Female,910872547775,atharvbrown@gmail.com,Hyderabad,Semi-Urban,87.93,77.35,248.93,717.56,B.Tech CS
Arjun Patel,20,Male,919835652391,arjunpatel@gmail.com,Sydney,Semi-Urban,77.64,83.08,181.05,715.61,B.Tech ECE
Shaurya Brown,18,Female,916527047743,shauryabrown@gmail.com,Ahmedabad,Semi-Urban,53.08,87.61,233.49,434.28,B.Tech Civil
Atharv Khan,17,Female,916970856759,atharvkhan@gmail.com,Delhi,Urban,81.42,92.29,187.21,714.49,B.Tech ECE
Arjun Taylor,17,Male,918605210262,arjuntaylor@gmail.com,Toronto,Urban,69.84,,220.37,424.48,B.Sc Data Science
Vihaan Verma,20,Female,915011532703,vihaanverma@gmail.com,Ahmedabad,Urban,100.0,100.0,182.34701123021952,100.0,BCA
Vivaan Brown,20,Female,912336293449,vivaanbrown@gmail.com,Toronto,Semi-Urban,60.07,93.12,196.23,780.41,B.Tech CS
Atharv Wilson,18,Female,917617403530,atharvwilson@gmail.com,Mumbai,Rural,95.49,,154.18,742.34,B.Tech ECE
Aarav Khan,20,Male,918706626682,aaravkhan@gmail.com,Delhi,Rural,55.9,80.78,280.71,540.72,B.Tech Mechanical
Sai Verma,19,Male,912309476059,saiverma@gmail.com,London,Rural,84.41,100.0,100.0,100.0,BCA
Vihaan Miller,20,Female,917388724616,vihaanmiller@gmail.com,Hyderabad,Urban,60.11,89.68,156.42,610.46,B.Tech Civil
Krishna Khan,18,Female,912739767488,krishnakhan@gmail.com,Delhi,Urban,97.43,54.73,129.25,403.14,B.Sc IT
Shaurya Sharma,20,Female,915746585785,shauryasharma@gmail.com,London,Rural,68.33,88.79,216.35,510.82,B.Tech Civil
Shaurya Khan,19,Male,916734785369,shauryakhan@gmail.com,Sydney,Semi-Urban,,,,613.48,B.Tech Mechanical
Sai Taylor,17,Male,916813078373,saitaylor@gmail.com,Delhi,Semi-Urban,84.75,62.09,216.3,522.82,B.Tech Civil
Shaurya Taylor,17,Female,913044567598,shauryataylor@gmail.com,Hyderabad,Urban,77.56548998375746,87.86,141.83,479.53,B.Sc Data Science
Vihaan Miller,18,Male,919427021501,vihaanmiller@gmail.com,Hyderabad,Rural,91.53,61.13,149.91,420.22,B.Sc Data Science
Krishna Taylor,18,Female,919948129645,krishnataylor@gmail.com,Ahmedabad,Semi-Urban,100.0,100.0,100.0,100.0,BCA
Vihaan Verma,20,Female,910450232902,vihaanverma@gmail.com,Sydney,Urban,57.01,73.49,107.8,638.48,B.Sc Data Science
Ishaan Sharma,18,Female,911589671965,ishaansharma@gmail.com,Hyderabad,Semi-Urban,77.56548998375746,95.54,100.0,100.0,BCA
Vivaan Wilson,18,Female,919793393383,vivaanwilson@gmail.com,Hyderabad,Semi-Urban,90.31,82.48,100.0,100.0,BCA
Vivaan Miller,17,Male,916110356594,vivaanmiller@gmail.com,Bengaluru,Semi-Urban,78.9,99.5,107.05,782.72,B.Tech ECE
Ishaan Khan,17,Male,915388893129,ishaankhan@gmail.com,Mumbai,Rural,93.67,86.8,132.26,750.89,B.Tech ECE
Vihaan Taylor,19,Male,913331695432,vihaantaylor@gmail.com,Hyderabad,Urban,83.78999999999999,89.35,100.0,100.0,BCA
Vivaan Verma,18,Male,919933025598,vivaanverma@gmail.com,Toronto,Semi-Urban,,56.78,185.84,460.26,B.Sc Data Science
Arjun Sharma,19,Female,912718301008,arjunsharma@gmail.com,Bengaluru,Rural,96.04,77.22531926406927,101.73,694.74,B.Tech Civil
Atharv Singh,17,Female,912672408962,atharvsingh@gmail.com,Sydney,Semi-Urban,74.62,54.17,242.67,457.07,B.Tech Civil
Krishna Brown,19,Female,913629213501,krishnabrown@gmail.com,Delhi,Urban,80.53999999999999,100.0,182.34701123021952,100.0,BCA
Arjun Taylor,19,Female,915950263560,arjuntaylor@gmail.com,Toronto,Rural,74.36,76.95,260.4,524.65,B.Tech Mechanical
Sai Wilson,18,Female,911080750950,saiwilson@gmail.com,Hyderabad,Rural,63.62,98.12,122.45,764.3,B.Tech ECE
Arjun Miller,17,Female,914688730588,arjunmiller@gmail.com,London,Semi-Urban,74.22999999999999,,100.0,100.0,BCA
Aarav Sharma,19,Female,913645970108,aaravsharma@gmail.com,Bengaluru,Urban,99.27,89.25,100.0,100.0,BCA
William Patel,18,Male,159618720010,williampatel@gmail.com,Toronto,Urban,76.92,77.22531926406927,237.59,784.29,B.Tech CS
Ishaan Verma,20,Female,910902556184,ishaanverma@gmail.com,Ahmedabad,Rural,57.96,77.29,129.59,667.26,B.Tech Civil
Atharv Verma,19,Male,919396061047,atharvverma@gmail.com,Delhi,Semi-Urban,78.39,87.22,266.16,725.83,B.Tech CS
Aditya Johnson,19,Male,915879968460,adityajohnson@gmail.com,Sydney,Urban,51.26,57.27,234.05,479.96,B.Sc Data Science
Shaurya Wilson,18,Female,910899217735,shauryawilson@gmail.com,Delhi,Rural,70.02,53.22,275.47,486.32,B.Tech Civil
Shaurya Verma,19,Female,911529821739,shauryaverma@gmail.com,Bengaluru,Semi-Urban,96.0,96.89,285.72,619.19,B.Tech CS
Arjun Taylor,18,Female,916535232660,arjuntaylor@gmail.com,Mumbai,Urban,63.01,51.45,299.91,694.75,B.Tech CS
Vivaan Khan,17,Female,911352148575,vivaankhan@gmail.com,Ahmedabad,Urban,88.5,77.22531926406927,221.29,474.16,B.Tech Civil
Krishna Khan,17,Male,914021530804,krishnakhan@gmail.com,Mumbai,Urban,72.95,70.64,193.35,595.53,B.Tech Civil
Shaurya Khan,20,Male,919445511668,shauryakhan@gmail.com,Bengaluru,Semi-Urban,74.71,94.07,139.62,471.97,B.Sc Data Science
Vivaan Taylor,20,Male,917913678953,vivaantaylor@gmail.com,Sydney,Urban,69.51,77.22531926406927,280.24,667.85,B.Tech CS
Vihaan Patel,19,Male,914213957965,vihaanpatel@gmail.com,London,Urban,96.59,94.54,100.0,100.0,BCA
Aarav Verma,19,Female,911506898511,aaravverma@gmail.com,Sydney,Semi-Urban,82.05,54.02,235.68,707.49,B.Tech ECE
Vihaan Taylor,18,Male,915044057106,vihaantaylor@gmail.com,Sydney,Semi-Urban,70.64,77.22531926406927,100.0,100.0,BCA
Atharv Wilson,18,Female,917720439718,atharvwilson@gmail.com,Sydney,Semi-Urban,93.95,77.22531926406927,100.0,100.0,BCA
Vihaan Wilson,17,Female,918062350405,vihaanwilson@gmail.com,London,Rural,86.38,,191.33,415.33,B.Sc Data Science
Arjun Taylor,20,Male,918081063551,arjuntaylor@gmail.com,London,Urban,77.56548998375746,63.64,163.68,548.78,B.Tech Civil
Aarav Sharma,18,Female,913292620555,aaravsharma@gmail.com,New York,Semi-Urban,99.63,90.95,277.62,520.61,B.Tech ECE
Shaurya Miller,18,Male,910108981072,shauryamiller@gmail.com,Hyderabad,Urban,86.37,57.08,278.98,739.76,B.Tech CS
Arjun Patel,17,Male,917536170617,arjunpatel@gmail.com,Delhi,Urban,84.37,68.76,162.72,763.32,B.Tech ECE
Sai Johnson,17,Male,911774874779,saijohnson@gmail.com,Hyderabad,Rural,93.17,80.71,224.59,671.24,B.Tech CS
Ishaan Singh,20,Female,911155849738,ishaansingh@gmail.com,Ahmedabad,,64.16,72.56,100.0,100.0,BCA
Arjun Wilson,17,Male,910596851953,arjunwilson@gmail.com,Toronto,Rural,78.87,100.0,100.0,100.0,BCA
Sai Brown,17,Female,914205955657,saibrown@gmail.com,Ahmedabad,Semi-Urban,65.56,,100.0,,BCA
Atharv Wilson,20,Female,914621167006,atharvwilson@gmail.com,Bengaluru,Urban,75.71,97.25,264.69,507.13,B.Tech ECE
Shaurya Brown,18,Female,919402654235,shauryabrown@gmail.com,Delhi,Urban,69.0,,,505.81,B.Sc Data Science
Atharv Miller,20,Male,917911006512,atharvmiller@gmail.com,Mumbai,Rural,52.74,80.54,186.37,440.73,B.Sc Data Science
Vivaan Brown,17,Female,913840397267,vivaanbrown@gmail.com,New York,Rural,67.28,70.91,217.79,422.97,B.Sc Data Science
Vivaan Johnson,17,Female,915340961997,vivaanjohnson@gmail.com,New York,Urban,54.35,,183.83,,B.Sc Data Science
James Brown,18,Female,764465517372,jamesbrown@gmail.com,Bengaluru,Semi-Urban,74.63,77.22531926406927,100.0,100.0,BCA
Vivaan Johnson,17,Female,919774181827,vivaanjohnson@gmail.com,Delhi,Semi-Urban,67.79,95.08,249.64,441.3,B.Tech Civil
Atharv Miller,19,Female,913203319222,atharvmiller@gmail.com,Toronto,Urban,66.17,94.8,110.44,604.68,B.Tech Civil
Atharv Brown,19,Female,911159059256,atharvbrown@gmail.com,Sydney,Rural,62.14,,,100.0,BCA
Ishaan Verma,18,Female,914345096859,ishaanverma@gmail.com,Hyderabad,Semi-Urban,52.03,57.89,164.67,459.92,B.Sc IT
Ishaan Miller,20,Female,911937849531,ishaanmiller@gmail.com,Bengaluru,Rural,90.13,63.36,273.66,,B.Tech CS
Sai Sharma,17,Male,914739500334,saisharma@gmail.com,Bengaluru,Urban,94.27,85.94,,621.8,B.Tech Mechanical
Ishaan Sharma,19,Male,917077508849,ishaansharma@gmail.com,Ahmedabad,Semi-Urban,78.89,80.6,282.59,479.13,B.Tech Mechanical
Vivaan Khan,19,Female,912784980841,vivaankhan@gmail.com,Bengaluru,Rural,55.77,55.35,210.64,508.94,B.Tech Civil
Ishaan Patel,18,Male,914407931102,ishaanpatel@gmail.com,Dubai,Urban,75.99,62.36,120.72,409.86,B.Sc IT
Arjun Sharma,17,Female,914680131433,arjunsharma@gmail.com,London,Urban,95.79,74.68,139.21,440.94,B.Sc Data Science
Aditya Miller,20,Female,918636025368,adityamiller@gmail.com,Toronto,Urban,96.31,90.47,223.77,471.12,B.Tech Civil
Shaurya Brown,20,Male,915006973658,shauryabrown@gmail.com,Toronto,Semi-Urban,82.17,79.14,217.89,459.2,B.Tech Civil
Ishaan Verma,18,Male,919596292330,ishaanverma@gmail.com,Dubai,Rural,76.61,79.84,133.68,791.6,B.Tech ECE
Shaurya Khan,17,Male,913142147238,shauryakhan@gmail.com,Bengaluru,Rural,52.47,77.22531926406927,159.77,403.41,B.Sc IT
Aarav Patel,19,Male,916225936488,aaravpatel@gmail.com,Bengaluru,Urban,85.13,77.22531926406927,100.0,100.0,BCA
Vivaan Verma,18,Male,912905888419,vivaanverma@gmail.com,Hyderabad,Rural,81.66,86.07,133.68,652.07,B.Tech Civil
Vihaan Verma,18,Male,910811038773,vihaanverma@gmail.com,Sydney,,,,,100.0,BCA
Aarav Taylor,18,Female,918082300679,aaravtaylor@gmail.com,London,Urban,77.56548998375746,66.52,167.31,553.03,B.Tech Civil
Shaurya Sharma,20,Male,911395943578,shauryasharma@gmail.com,Ahmedabad,Rural,80.97,87.12,141.85,676.39,B.Tech Mechanical
Krishna Singh,17,Female,910805310033,krishnasingh@gmail.com,Mumbai,Semi-Urban,75.62,77.22531926406927,100.0,100.0,BCA
Aarav Wilson,18,Female,914881050391,aaravwilson@gmail.com,London,Rural,76.85,58.68,202.15,497.34,B.Sc Data Science
Aditya Johnson,18,Male,914023089122,adityajohnson@gmail.com,Dubai,Rural,69.72999999999999,87.0,,100.0,BCA
Ishaan Patel,17,Male,910521410707,ishaanpatel@gmail.com,Delhi,Rural,62.07,,274.27,411.03,B.Tech Civil
Vihaan Sharma,18,Female,914144885015,vihaansharma@gmail.com,New York,Rural,86.22,80.8,105.82,470.25,B.Sc Data Science
Krishna Verma,20,Female,915021000278,krishnaverma@gmail.com,London,Rural,98.15,100.0,100.0,100.0,BCA
Aditya Wilson,18,Male,912857042402,adityawilson@gmail.com,New York,Rural,66.89,95.41,204.24,690.58,B.Tech ECE
Shaurya Singh,17,Female,910946577706,shauryasingh@gmail.com,Delhi,Urban,100.0,95.7,182.34701123021952,100.0,BCA
Aditya Johnson,18,Male,916678498436,adityajohnson@gmail.com,Bengaluru,Rural,98.66,76.08,295.59,450.05,B.Tech ECE
Sai Verma,18,Male,913699287100,saiverma@gmail.com,Dubai,Rural,92.79,77.22531926406927,153.81,426.76,B.Sc Data Science
Shaurya Johnson,19,Female,919513711624,shauryajohnson@gmail.com,Delhi,Urban,58.24,55.6,129.59,460.2,B.Sc IT
Ishaan Sharma,17,Female,912424431029,ishaansharma@gmail.com,Dubai,Urban,90.56,54.73,279.06,798.62,B.Tech CS
Aarav Johnson,20,Male,913411638610,aaravjohnson@gmail.com,Delhi,Urban,76.49,52.68,174.3,537.25,B.Sc Data Science
Shaurya Patel,19,Female,911768922068,shauryapatel@gmail.com,Bengaluru,Semi-Urban,97.33,79.59,245.17,536.4,B.Tech Mechanical
Sai Patel,20,Male,916077149764,saipatel@gmail.com,Bengaluru,Urban,69.78,80.66,198.54,734.5,B.Tech ECE
Vivaan Taylor,20,Male,918379477417,vivaantaylor@gmail.com,Hyderabad,Urban,84.97,70.74,288.15,446.31,B.Tech Mechanical
Ishaan Patel,19,Male,917812196573,ishaanpatel@gmail.com,New York,Semi-Urban,77.56548998375746,99.08,176.01,668.89,B.Tech ECE
Atharv Patel,17,Female,918519358374,atharvpatel@gmail.com,Dubai,Urban,73.01,,218.21,,B.Tech Civil
Krishna Patel,19,Female,917701715772,krishnapatel@gmail.com,Ahmedabad,Rural,80.22,56.37,120.59,727.02,B.Tech Mechanical
Krishna Singh,18,Female,914105794065,krishnasingh@gmail.com,Bengaluru,Rural,60.85,78.95,226.41,507.23,B.Tech Civil
Sai Johnson,19,Female,916731370017,saijohnson@gmail.com,Ahmedabad,Semi-Urban,71.53,100.0,182.34701123021952,100.0,BCA
Atharv Patel,20,Male,910948036957,atharvpatel@gmail.com,New York,Rural,59.32,80.59,139.42,630.65,B.Tech Civil
Aditya Miller,19,Male,912597999032,adityamiller@gmail.com,Hyderabad,Semi-Urban,77.11,72.38,183.75,587.3,B.Tech Mechanical
Ishaan Sharma,17,Female,919621167123,ishaansharma@gmail.com,Mumbai,Rural,69.48,67.15,145.19,752.93,B.Tech Mechanical
Arjun Sharma,18,Female,915319807468,arjunsharma@gmail.com,Bengaluru,Urban,84.74,86.43,100.0,100.0,BCA
Aditya Wilson,19,Male,914383975053,adityawilson@gmail.com,Mumbai,Semi-Urban,96.21,59.6,265.19,704.65,B.Tech CS
Arjun Wilson,17,Female,916756650518,arjunwilson@gmail.com,Sydney,Rural,100.0,100.0,182.34701123021952,100.0,BCA
Aarav Johnson,17,Female,919801888003,aaravjohnson@gmail.com,Mumbai,Urban,66.61,59.76,207.62,618.46,B.Tech Mechanical
Arjun Johnson,17,Female,914268901750,arjunjohnson@gmail.com,Delhi,Rural,73.89,63.89,269.28,412.95,B.Tech Civil
Sai Miller,20,Male,910019007388,saimiller@gmail.com,New York,Rural,69.62,95.88,,652.32,B.Tech CS
Aditya Sharma,18,Female,912121519045,adityasharma@gmail.com,London,Urban,91.31,90.78,244.63,566.83,B.Tech ECE
Arjun Patel,19,Male,917769673254,arjunpatel@gmail.com,Dubai,Rural,69.1,94.98,285.08,713.92,B.Tech CS
Sai Wilson,18,Female,917721396362,saiwilson@gmail.com,Mumbai,Semi-Urban,100.0,69.72,182.34701123021952,100.0,BCA
Vihaan Patel,18,Male,917759902549,vihaanpatel@gmail.com,Sydney,Urban,78.71,51.3,296.98,470.38,B.Tech Civil
Vivaan Brown,17,Male,919449883059,vivaanbrown@gmail.com,Toronto,Urban,88.04,71.85,249.37,711.32,B.Tech CS
Aarav Brown,19,Male,914425096933,aaravbrown@gmail.com,Toronto,,100.0,90.7,100.0,100.0,BCA
Shaurya Sharma,17,Female,917842845576,shauryasharma@gmail.com,Delhi,Semi-Urban,96.26,100.0,182.34701123021952,100.0,BCA
Ishaan Singh,19,Female,912438712951,ishaansingh@gmail.com,Ahmedabad,Rural,59.31,85.86,108.94,670.76,B.Tech Civil
Ishaan Patel,19,Male,917623327509,ishaanpatel@gmail.com,Ahmedabad,Rural,90.89,96.02,202.92,433.27,B.Tech Civil
Ishaan Khan,17,Male,918192424129,ishaankhan@gmail.com,London,Urban,67.81,80.12,174.1,454.95,B.Sc Data Science
Vivaan Khan,20,Male,918587837921,vivaankhan@gmail.com,Hyderabad,Urban,84.21,100.0,100.0,100.0,BCA
Aditya Verma,20,Female,918545747706,adityaverma@gmail.com,Mumbai,Semi-Urban,88.49,89.74,247.53,620.85,B.Tech CS
Shaurya Johnson,17,Male,917904252846,shauryajohnson@gmail.com,New York,Semi-Urban,77.56548998375746,82.11,100.0,100.0,BCA
Aditya Singh,17,Male,917715536731,adityasingh@gmail.com,Toronto,Rural,97.29,89.28,,,B.Sc Data Science
Ishaan Wilson,19,Male,916140830709,ishaanwilson@gmail.com,Mumbai,Rural,62.3,,,451.54,B.Sc Data Science
Aarav Verma,20,Male,916449035934,aaravverma@gmail.com,Delhi,Rural,84.14,86.96,225.05,477.78,B.Tech Mechanical
Aditya Khan,19,Male,919061845672,adityakhan@gmail.com,Toronto,Semi-Urban,67.51,59.84,126.76,774.63,B.Tech Mechanical
Ishaan Khan,19,Male,918807964031,ishaankhan@gmail.com,New York,Rural,90.24,75.5,223.96,762.87,B.Tech CS
Sai Patel,20,Male,911523029996,saipatel@gmail.com,London,Urban,60.95,97.97,264.5,466.05,B.Tech Mechanical
Vivaan Khan,19,Male,919731220667,vivaankhan@gmail.com,London,Rural,100.0,80.32,100.0,100.0,BCA
Arjun Johnson,19,Male,916023547224,arjunjohnson@gmail.com,Mumbai,Rural,96.38,96.64,260.55,758.63,B.Tech CS
Aditya Khan,19,Male,915677125158,adityakhan@gmail.com,Dubai,Semi-Urban,52.17,63.12,284.61,740.34,B.Tech CS
Arjun Sharma,20,Female,911174711706,arjunsharma@gmail.com,Ahmedabad,Semi-Urban,67.58,90.6,187.99,574.25,B.Tech Mechanical
Arjun Sharma,20,Male,917308714390,arjunsharma@gmail.com,Hyderabad,Semi-Urban,50.5,94.68,131.01,765.36,B.Tech Mechanical
Sai Singh,17,Female,914176927438,saisingh@gmail.com,Delhi,Urban,99.88,80.17,219.81,545.02,B.Tech Mechanical
Ishaan Brown,20,Female,919692295338,ishaanbrown@gmail.com,London,Urban,89.43,73.64,182.34701123021952,100.0,BCA
Arjun Taylor,17,Male,918605210262,arjuntaylor@gmail.com,Toronto,Urban,69.84,,220.37,424.48,B.Sc Data Science
Vihaan Johnson,18,Male,918172035796,vihaanjohnson@gmail.com,New York,Rural,,77.22531926406927,,100.0,BCA
Alexander Khan,17,Male,940690661312,alexanderkhan@gmail.com,Dubai,Semi-Urban,77.56548998375746,72.89,150.93,654.89,B.Tech Civil
Atharv Wilson,20,Female,914621167006,atharvwilson@gmail.com,Bengaluru,Urban,75.71,97.25,264.69,507.13,B.Tech ECE
Ishaan Miller,18,Male,918989628674,ishaanmiller@gmail.com,Hyderabad,Semi-Urban,80.94,77.22531926406927,248.51,759.79,B.Tech CS
Shaurya Khan,20,Male,911338926087,shauryakhan@gmail.com,Sydney,Semi-Urban,100.0,100.0,182.34701123021952,100.0,BCA
Vivaan Khan,17,Male,910766170616,vivaankhan@gmail.com,London,Semi-Urban,100.0,77.22531926406927,100.0,100.0,BCA
Sai Miller,20,Female,912135317555,saimiller@gmail.com,Dubai,Semi-Urban,57.93,75.15,224.53,509.82,B.Tech Civil
Ishaan Brown,18,Male,917749542106,ishaanbrown@gmail.com,Bengaluru,Semi-Urban,88.74,63.41,118.58,481.26,B.Sc Data Science
Atharv Taylor,17,Female,911027674783,atharvtaylor@gmail.com,London,Semi-Urban,85.28,73.73,129.03,748.11,B.Tech Mechanical
Krishna Taylor,19,Female,912551765698,krishnataylor@gmail.com,Hyderabad,Rural,65.16,80.1,,731.41,B.Tech ECE
Aditya Taylor,18,Male,912497073068,adityataylor@gmail.com,London,Semi-Urban,75.48,98.21,267.97,730.98,B.Tech CS
Sai Verma,20,Male,912304772596,saiverma@gmail.com,Delhi,Semi-Urban,64.57,92.93,100.0,100.0,BCA
Shaurya Brown,19,Male,910095385574,shauryabrown@gmail.com,Bengaluru,Urban,79.54,77.22531926406927,100.0,100.0,BCA
Vivaan Verma,17,Male,919969308488,vivaanverma@gmail.com,Toronto,,100.0,82.29,100.0,100.0,BCA
Arjun Patel,18,Female,916315430990,arjunpatel@gmail.com,Hyderabad,Semi-Urban,100.0,100.0,182.34701123021952,100.0,BCA
Atharv Verma,19,Female,910231937980,atharvverma@gmail.com,London,Urban,77.56548998375746,99.23,278.3,752.16,B.Tech CS
Krishna Brown,17,Female,918962980568,krishnabrown@gmail.com,Bengaluru,Urban,54.26,82.94,149.2,774.1,B.Tech ECE
Vivaan Johnson,17,Female,915340961997,vivaanjohnson@gmail.com,New York,Urban,54.35,,183.83,,B.Sc Data Science
Shaurya Patel,20,Male,910402966299,shauryapatel@gmail.com,Delhi,Rural,,74.27,290.26,,B.Tech CS
Arjun Wilson,18,Female,913586176822,arjunwilson@gmail.com,New York,Urban,,56.31,191.77,,B.Tech CS
Arjun Miller,18,Male,915485928206,arjunmiller@gmail.com,London,Rural,66.09,62.93,222.11,766.45,B.Tech CS
Shaurya Brown,17,Male,915009244928,shauryabrown@gmail.com,Toronto,Semi-Urban,91.76,74.56,227.89,796.97,B.Tech CS
Ishaan Brown,17,Female,911620429851,ishaanbrown@gmail.com,Ahmedabad,Rural,91.86,70.21,210.69,412.95,B.Tech Civil
Atharv Johnson,19,Female,917281235679,atharvjohnson@gmail.com,Sydney,Urban,77.56548998375746,74.4,100.0,100.0,BCA
Aditya Patel,17,Male,910276212679,adityapatel@gmail.com,London,Semi-Urban,58.99,75.47,210.41,580.02,B.Tech Civil
Arjun Miller,17,Female,912776502942,arjunmiller@gmail.com,New York,Urban,87.9,57.71,262.6,629.56,B.Tech ECE
Vihaan Singh,17,Male,919452553962,vihaansingh@gmail.com,New York,Rural,71.57,63.58,120.23,462.15,B.Sc IT
Vivaan Miller,18,Female,911174555370,vivaanmiller@gmail.com,London,Urban,73.7,77.19,121.53,582.25,B.Tech Civil
Ishaan Brown,20,Female,919692295338,ishaanbrown@gmail.com,London,Urban,89.43,73.64,182.34701123021952,100.0,BCA
Ishaan Brown,17,Male,912742086002,ishaanbrown@gmail.com,Bengaluru,Semi-Urban,65.01,77.22531926406927,180.84,513.8,B.Sc Data Science
Sai Taylor,20,Male,914991251341,saitaylor@gmail.com,Bengaluru,Rural,,75.54,183.65,,B.Sc Data Science
Krishna Patel,20,Male,918750036915,krishnapatel@gmail.com,New York,Semi-Urban,100.0,78.36,100.0,100.0,BCA
Shaurya Miller,18,Male,915624195178,shauryamiller@gmail.com,London,Urban,54.96,82.52,284.57,585.16,B.Tech ECE
Shaurya Johnson,18,Male,919907077309,shauryajohnson@gmail.com,Bengaluru,Urban,77.56548998375746,,291.4,,B.Tech Civil
Krishna Brown,18,Male,917758015846,krishnabrown@gmail.com,London,Semi-Urban,86.24,100.0,100.0,,BCA
